2018-09-19 07:45  to 2018-09-19 08:00,0.000,,
2018-09-19 08:00  to 2018-09-19 08:15,0.000,,
2018-09-19 08:15  to 2018-09-19 08:30,0.000,,
2018-09-19 08:30  to 2018-09-19 08:45,0.010,,
2018-09-19 08:45  to 2018-09-19 09:00,0.042,,
2018-09-19 09:00  to 2018-09-19 09:15,0.028,,
2018-09-19 09:15  to 2018-09-19 09:30,0.003,,
2018-09-19 09:30  to 2018-09-19 09:45,0.030,,
2018-09-19 09:45  to 2018-09-19 10:00,0.070,,
2018-09-19 10:00  to 2018-09-19 10:15,0.091,,
2018-09-19 10:15  to 2018-09-19 10:30,0.051,,
2018-09-19 10:30  to 2018-09-19 10:45,0.002,,
2018-09-19 10:45  to 2018-09-19 11:00,0.000,,
2018-09-19 11:00  to 2018-09-19 11:15,0.000,,
2018-09-19 11:15  to 2018-09-19 11:30,0.000,,
2018-09-19 11:30  to 2018-09-19 11:45,0.000,,
2018-09-19 11:45  to 2018-09-19 12:00,0.000,,
2018-09-19 12:00  to 2018-09-19 12:15,0.000,,
2018-09-19 12:15  to 2018-09-19 12:30,0.000,,
2018-09-19 12:30  to 2018-09-19 12:45,0.000,,
2018-09-19 12:45  to 2018-09-19 13:00,0.000,,
2018-09-19 13:00  to 2018-09-19 13:15,0.000,,
2018-09-19 13:15  to 2018-09-19 13:30,0.000,,
2018-09-19 13:30  to 2018-09-19 13:45,0.000,,
2018-09-19 13:45  to 2018-09-19 14:00,0.000,,
2018-09-19 14:00  to 2018-09-19 14:15,0.000,,
2018-09-19 14:15  to 2018-09-19 14:30,0.008,,
2018-09-19 14:30  to 2018-09-19 14:45,0.015,,
2018-09-19 14:45  to 2018-09-19 15:00,0.000,,
2018-09-19 15:00  to 2018-09-19 15:15,0.039,,
2018-09-19 15:15  to 2018-09-19 15:30,0.052,,
2018-09-19 15:30  to 2018-09-19 15:45,0.014,,
2018-09-19 15:45  to 2018-09-19 16:00,0.022,,
2018-09-19 16:00  to 2018-09-19 16:15,0.047,,
2018-09-19 16:15  to 2018-09-19 16:30,0.010,,
2018-09-19 16:30  to 2018-09-19 16:45,0.000,,
2018-09-19 16:45  to 2018-09-19 17:00,0.000,,
2018-09-19 17:00  to 2018-09-19 17:15,0.000,,
2018-09-19 17:15  to 2018-09-19 17:30,0.000,,
2018-09-19 17:30  to 2018-09-19 17:45,0.000,,
2018-09-19 17:45  to 2018-09-19 18:00,0.000,,
2018-09-19 18:00  to 2018-09-19 18:15,0.000,,
2018-09-19 18:15  to 2018-09-19 18:30,0.000,,
2018-09-19 18:30  to 2018-09-19 18:45,0.000,,
2018-09-19 18:45  to 2018-09-19 19:00,0.000,,
2018-09-19 19:00  to 2018-09-19 19:15,0.000,,
2018-09-19 19:15  to 2018-09-19 19:30,0.000,,
2018-09-19 19:30  to 2018-09-19 19:45,0.000,,
2018-09-19 19:45  to 2018-09-19 20:00,0.000,,
2018-09-19 20:00  to 2018-09-19 20:15,0.000,,
2018-09-19 20:15  to 2018-09-19 20:30,0.000,,
2018-09-19 20:30  to 2018-09-19 20:45,0.000,,
2018-09-19 20:45  to 2018-09-19 21:00,0.000,,
2018-09-19 21:00  to 2018-09-19 21:15,0.000,,
2018-09-19 21:15  to 2018-09-19 21:30,0.000,,
2018-09-19 21:30  to 2018-09-19 21:45,0.000,,
2018-09-19 21:45  to 2018-09-19 22:00,0.000,,
2018-09-19 22:00  to 2018-09-19 22:15,0.000,,
2018-09-19 22:15  to 2018-09-19 22:30,0.000,,
2018-09-19 22:30  to 2018-09-19 22:45,0.000,,
2018-09-19 22:45  to 2018-09-19 23:00,0.000,,
2018-09-19 23:00  to 2018-09-19 23:15,0.000,,
2018-09-19 23:15  to 2018-09-19 23:30,0.000,,
2018-09-19 23:30  to 2018-09-19 23:45,0.000,,
2018-09-19 23:45  to 2018-09-20 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-09-20 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-09-20 00:00  to 2018-09-20 00:15,0.000,,
2018-09-20 00:15  to 2018-09-20 00:30,0.000,,
2018-09-20 00:30  to 2018-09-20 00:45,0.000,,
2018-09-20 00:45  to 2018-09-20 01:00,0.000,,
2018-09-20 01:00  to 2018-09-20 01:15,0.000,,
2018-09-20 01:15  to 2018-09-20 01:30,0.000,,
2018-09-20 01:30  to 2018-09-20 01:45,0.000,,
2018-09-20 01:45  to 2018-09-20 02:00,0.000,,
2018-09-20 02:00  to 2018-09-20 02:15,0.000,,
2018-09-20 02:15  to 2018-09-20 02:30,0.000,,
2018-09-20 02:30  to 2018-09-20 02:45,0.000,,
2018-09-20 02:45  to 2018-09-20 03:00,0.000,,
2018-09-20 03:00  to 2018-09-20 03:15,0.000,,
2018-09-20 03:15  to 2018-09-20 03:30,0.000,,
2018-09-20 03:30  to 2018-09-20 03:45,0.000,,
2018-09-20 03:45  to 2018-09-20 04:00,0.000,,
2018-09-20 04:00  to 2018-09-20 04:15,0.000,,
2018-09-20 04:15  to 2018-09-20 04:30,0.000,,
2018-09-20 04:30  to 2018-09-20 04:45,0.000,,
2018-09-20 04:45  to 2018-09-20 05:00,0.000,,
2018-09-20 05:00  to 2018-09-20 05:15,0.000,,
2018-09-20 05:15  to 2018-09-20 05:30,0.000,,
2018-09-20 05:30  to 2018-09-20 05:45,0.000,,
2018-09-20 05:45  to 2018-09-20 06:00,0.000,,
2018-09-20 06:00  to 2018-09-20 06:15,0.000,,
2018-09-20 06:15  to 2018-09-20 06:30,0.000,,
2018-09-20 06:30  to 2018-09-20 06:45,0.000,,
2018-09-20 06:45  to 2018-09-20 07:00,0.000,,
2018-09-20 07:00  to 2018-09-20 07:15,0.000,,
2018-09-20 07:15  to 2018-09-20 07:30,0.001,,
2018-09-20 07:30  to 2018-09-20 07:45,0.000,,
2018-09-20 07:45  to 2018-09-20 08:00,0.000,,
2018-09-20 08:00  to 2018-09-20 08:15,0.000,,
2018-09-20 08:15  to 2018-09-20 08:30,0.000,,
2018-09-20 08:30  to 2018-09-20 08:45,0.002,,
2018-09-20 08:45  to 2018-09-20 09:00,0.002,,
2018-09-20 09:00  to 2018-09-20 09:15,0.004,,
2018-09-20 09:15  to 2018-09-20 09:30,0.001,,
2018-09-20 09:30  to 2018-09-20 09:45,0.008,,
2018-09-20 09:45  to 2018-09-20 10:00,0.017,,
2018-09-20 10:00  to 2018-09-20 10:15,0.015,,
2018-09-20 10:15  to 2018-09-20 10:30,0.021,,
2018-09-20 10:30  to 2018-09-20 10:45,0.029,,
2018-09-20 10:45  to 2018-09-20 11:00,0.081,,
2018-09-20 11:00  to 2018-09-20 11:15,0.081,,
2018-09-20 11:15  to 2018-09-20 11:30,0.230,,
2018-09-20 11:30  to 2018-09-20 11:45,0.334,,
2018-09-20 11:45  to 2018-09-20 12:00,0.084,,
2018-09-20 12:00  to 2018-09-20 12:15,0.089,,
2018-09-20 12:15  to 2018-09-20 12:30,0.113,,
2018-09-20 12:30  to 2018-09-20 12:45,0.137,,
2018-09-20 12:45  to 2018-09-20 13:00,0.314,,
2018-09-20 13:00  to 2018-09-20 13:15,0.319,,
2018-09-20 13:15  to 2018-09-20 13:30,0.334,,
2018-09-20 13:30  to 2018-09-20 13:45,0.271,,
2018-09-20 13:45  to 2018-09-20 14:00,0.190,,
2018-09-20 14:00  to 2018-09-20 14:15,0.171,,
2018-09-20 14:15  to 2018-09-20 14:30,0.174,,
2018-09-20 14:30  to 2018-09-20 14:45,0.231,,
2018-09-20 14:45  to 2018-09-20 15:00,0.153,,
2018-09-20 15:00  to 2018-09-20 15:15,0.103,,
2018-09-20 15:15  to 2018-09-20 15:30,0.040,,
2018-09-20 15:30  to 2018-09-20 15:45,0.004,,
2018-09-20 15:45  to 2018-09-20 16:00,0.000,,
2018-09-20 16:00  to 2018-09-20 16:15,0.004,,
2018-09-20 16:15  to 2018-09-20 16:30,0.006,,
2018-09-20 16:30  to 2018-09-20 16:45,0.000,,
2018-09-20 16:45  to 2018-09-20 17:00,0.000,,
2018-09-20 17:00  to 2018-09-20 17:15,0.000,,
2018-09-20 17:15  to 2018-09-20 17:30,0.000,,
2018-09-20 17:30  to 2018-09-20 17:45,0.000,,
2018-09-20 17:45  to 2018-09-20 18:00,0.000,,
2018-09-20 18:00  to 2018-09-20 18:15,0.000,,
2018-09-20 18:15  to 2018-09-20 18:30,0.000,,
2018-09-20 18:30  to 2018-09-20 18:45,0.000,,
2018-09-20 18:45  to 2018-09-20 19:00,0.000,,
2018-09-20 19:00  to 2018-09-20 19:15,0.000,,
2018-09-20 19:15  to 2018-09-20 19:30,0.000,,
2018-09-20 19:30  to 2018-09-20 19:45,0.000,,
2018-09-20 19:45  to 2018-09-20 20:00,0.000,,
2018-09-20 20:00  to 2018-09-20 20:15,0.000,,
2018-09-20 20:15  to 2018-09-20 20:30,0.000,,
2018-09-20 20:30  to 2018-09-20 20:45,0.000,,
2018-09-20 20:45  to 2018-09-20 21:00,0.000,,
2018-09-20 21:00  to 2018-09-20 21:15,0.000,,
2018-09-20 21:15  to 2018-09-20 21:30,0.000,,
2018-09-20 21:30  to 2018-09-20 21:45,0.000,,
2018-09-20 21:45  to 2018-09-20 22:00,0.000,,
2018-09-20 22:00  to 2018-09-20 22:15,0.000,,
2018-09-20 22:15  to 2018-09-20 22:30,0.000,,
2018-09-20 22:30  to 2018-09-20 22:45,0.000,,
2018-09-20 22:45  to 2018-09-20 23:00,0.000,,
2018-09-20 23:00  to 2018-09-20 23:15,0.000,,
2018-09-20 23:15  to 2018-09-20 23:30,0.000,,
2018-09-20 23:30  to 2018-09-20 23:45,0.000,,
2018-09-20 23:45  to 2018-09-21 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-09-21 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-09-21 00:00  to 2018-09-21 00:15,0.000,,
2018-09-21 00:15  to 2018-09-21 00:30,0.000,,
2018-09-21 00:30  to 2018-09-21 00:45,0.000,,
2018-09-21 00:45  to 2018-09-21 01:00,0.000,,
2018-09-21 01:00  to 2018-09-21 01:15,0.000,,
2018-09-21 01:15  to 2018-09-21 01:30,0.000,,
2018-09-21 01:30  to 2018-09-21 01:45,0.000,,
2018-09-21 01:45  to 2018-09-21 02:00,0.000,,
2018-09-21 02:00  to 2018-09-21 02:15,0.000,,
2018-09-21 02:15  to 2018-09-21 02:30,0.000,,
2018-09-21 02:30  to 2018-09-21 02:45,0.000,,
2018-09-21 02:45  to 2018-09-21 03:00,0.000,,
2018-09-21 03:00  to 2018-09-21 03:15,0.000,,
2018-09-21 03:15  to 2018-09-21 03:30,0.000,,
2018-09-21 03:30  to 2018-09-21 03:45,0.000,,
2018-09-21 03:45  to 2018-09-21 04:00,0.000,,
2018-09-21 04:00  to 2018-09-21 04:15,0.000,,
2018-09-21 04:15  to 2018-09-21 04:30,0.000,,
2018-09-21 04:30  to 2018-09-21 04:45,0.000,,
2018-09-21 04:45  to 2018-09-21 05:00,0.000,,
2018-09-21 05:00  to 2018-09-21 05:15,0.000,,
2018-09-21 05:15  to 2018-09-21 05:30,0.000,,
2018-09-21 05:30  to 2018-09-21 05:45,0.000,,
2018-09-21 05:45  to 2018-09-21 06:00,0.000,,
2018-09-21 06:00  to 2018-09-21 06:15,0.000,,
2018-09-21 06:15  to 2018-09-21 06:30,0.000,,
2018-09-21 06:30  to 2018-09-21 06:45,0.000,,
2018-09-21 06:45  to 2018-09-21 07:00,0.000,,
2018-09-21 07:00  to 2018-09-21 07:15,0.000,,
2018-09-21 07:15  to 2018-09-21 07:30,0.000,,
2018-09-21 07:30  to 2018-09-21 07:45,0.000,,
2018-09-21 07:45  to 2018-09-21 08:00,0.004,,
2018-09-21 08:00  to 2018-09-21 08:15,0.000,,
2018-09-21 08:15  to 2018-09-21 08:30,0.004,,
2018-09-21 08:30  to 2018-09-21 08:45,0.010,,
2018-09-21 08:45  to 2018-09-21 09:00,0.001,,
2018-09-21 09:00  to 2018-09-21 09:15,0.010,,
2018-09-21 09:15  to 2018-09-21 09:30,0.034,,
2018-09-21 09:30  to 2018-09-21 09:45,0.261,,
2018-09-21 09:45  to 2018-09-21 10:00,0.245,,
2018-09-21 10:00  to 2018-09-21 10:15,0.073,,
2018-09-21 10:15  to 2018-09-21 10:30,0.111,,
2018-09-21 10:30  to 2018-09-21 10:45,0.144,,
2018-09-21 10:45  to 2018-09-21 11:00,0.210,,
2018-09-21 11:00  to 2018-09-21 11:15,0.201,,
2018-09-21 11:15  to 2018-09-21 11:30,0.117,,
2018-09-21 11:30  to 2018-09-21 11:45,0.000,,
2018-09-21 11:45  to 2018-09-21 12:00,0.015,,
2018-09-21 12:00  to 2018-09-21 12:15,0.143,,
2018-09-21 12:15  to 2018-09-21 12:30,0.168,,
2018-09-21 12:30  to 2018-09-21 12:45,0.282,,
2018-09-21 12:45  to 2018-09-21 13:00,0.354,,
2018-09-21 13:00  to 2018-09-21 13:15,0.388,,
2018-09-21 13:15  to 2018-09-21 13:30,0.328,,
2018-09-21 13:30  to 2018-09-21 13:45,0.255,,
2018-09-21 13:45  to 2018-09-21 14:00,0.197,,
2018-09-21 14:00  to 2018-09-21 14:15,0.231,,
2018-09-21 14:15  to 2018-09-21 14:30,0.198,,
2018-09-21 14:30  to 2018-09-21 14:45,0.118,,
2018-09-21 14:45  to 2018-09-21 15:00,0.159,,
2018-09-21 15:00  to 2018-09-21 15:15,0.096,,
2018-09-21 15:15  to 2018-09-21 15:30,0.063,,
2018-09-21 15:30  to 2018-09-21 15:45,0.031,,
2018-09-21 15:45  to 2018-09-21 16:00,0.009,,
2018-09-21 16:00  to 2018-09-21 16:15,0.012,,
2018-09-21 16:15  to 2018-09-21 16:30,0.003,,
2018-09-21 16:30  to 2018-09-21 16:45,0.003,,
2018-09-21 16:45  to 2018-09-21 17:00,0.000,,
2018-09-21 17:00  to 2018-09-21 17:15,0.000,,
2018-09-21 17:15  to 2018-09-21 17:30,0.000,,
2018-09-21 17:30  to 2018-09-21 17:45,0.000,,
2018-09-21 17:45  to 2018-09-21 18:00,0.000,,
2018-09-21 18:00  to 2018-09-21 18:15,0.000,,
2018-09-21 18:15  to 2018-09-21 18:30,0.000,,
2018-09-21 18:30  to 2018-09-21 18:45,0.000,,
2018-09-21 18:45  to 2018-09-21 19:00,0.000,,
2018-09-21 19:00  to 2018-09-21 19:15,0.000,,
2018-09-21 19:15  to 2018-09-21 19:30,0.000,,
2018-09-21 19:30  to 2018-09-21 19:45,0.000,,
2018-09-21 19:45  to 2018-09-21 20:00,0.000,,
2018-09-21 20:00  to 2018-09-21 20:15,0.000,,
2018-09-21 20:15  to 2018-09-21 20:30,0.000,,
2018-09-21 20:30  to 2018-09-21 20:45,0.000,,
2018-09-21 20:45  to 2018-09-21 21:00,0.000,,
2018-09-21 21:00  to 2018-09-21 21:15,0.000,,
2018-09-21 21:15  to 2018-09-21 21:30,0.000,,
2018-09-21 21:30  to 2018-09-21 21:45,0.000,,
2018-09-21 21:45  to 2018-09-21 22:00,0.000,,
2018-09-21 22:00  to 2018-09-21 22:15,0.000,,
2018-09-21 22:15  to 2018-09-21 22:30,0.000,,
2018-09-21 22:30  to 2018-09-21 22:45,0.000,,
2018-09-21 22:45  to 2018-09-21 23:00,0.000,,
2018-09-21 23:00  to 2018-09-21 23:15,0.000,,
2018-09-21 23:15  to 2018-09-21 23:30,0.000,,
2018-09-21 23:30  to 2018-09-21 23:45,0.000,,
2018-09-21 23:45  to 2018-09-22 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-09-22 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-09-22 00:00  to 2018-09-22 00:15,0.000,,
2018-09-22 00:15  to 2018-09-22 00:30,0.000,,
2018-09-22 00:30  to 2018-09-22 00:45,0.000,,
2018-09-22 00:45  to 2018-09-22 01:00,0.000,,
2018-09-22 01:00  to 2018-09-22 01:15,0.000,,
2018-09-22 01:15  to 2018-09-22 01:30,0.000,,
2018-09-22 01:30  to 2018-09-22 01:45,0.000,,
2018-09-22 01:45  to 2018-09-22 02:00,0.000,,
2018-09-22 02:00  to 2018-09-22 02:15,0.000,,
2018-09-22 02:15  to 2018-09-22 02:30,0.000,,
2018-09-22 02:30  to 2018-09-22 02:45,0.000,,
2018-09-22 02:45  to 2018-09-22 03:00,0.000,,
2018-09-22 03:00  to 2018-09-22 03:15,0.000,,
2018-09-22 03:15  to 2018-09-22 03:30,0.000,,
2018-09-22 03:30  to 2018-09-22 03:45,0.000,,
2018-09-22 03:45  to 2018-09-22 04:00,0.000,,
2018-09-22 04:00  to 2018-09-22 04:15,0.000,,
2018-09-22 04:15  to 2018-09-22 04:30,0.000,,
2018-09-22 04:30  to 2018-09-22 04:45,0.000,,
2018-09-22 04:45  to 2018-09-22 05:00,0.000,,
2018-09-22 05:00  to 2018-09-22 05:15,0.000,,
2018-09-22 05:15  to 2018-09-22 05:30,0.000,,
2018-09-22 05:30  to 2018-09-22 05:45,0.000,,
2018-09-22 05:45  to 2018-09-22 06:00,0.000,,
2018-09-22 06:00  to 2018-09-22 06:15,0.000,,
2018-09-22 06:15  to 2018-09-22 06:30,0.000,,
2018-09-22 06:30  to 2018-09-22 06:45,0.000,,
2018-09-22 06:45  to 2018-09-22 07:00,0.000,,
2018-09-22 07:00  to 2018-09-22 07:15,0.006,,
2018-09-22 07:15  to 2018-09-22 07:30,0.005,,
2018-09-22 07:30  to 2018-09-22 07:45,0.021,,
2018-09-22 07:45  to 2018-09-22 08:00,0.046,,
2018-09-22 08:00  to 2018-09-22 08:15,0.162,,
2018-09-22 08:15  to 2018-09-22 08:30,0.218,,
2018-09-22 08:30  to 2018-09-22 08:45,0.256,,
2018-09-22 08:45  to 2018-09-22 09:00,0.292,,
2018-09-22 09:00  to 2018-09-22 09:15,0.316,,
2018-09-22 09:15  to 2018-09-22 09:30,0.347,,
2018-09-22 09:30  to 2018-09-22 09:45,0.407,,
2018-09-22 09:45  to 2018-09-22 10:00,0.388,,
2018-09-22 10:00  to 2018-09-22 10:15,0.300,,
2018-09-22 10:15  to 2018-09-22 10:30,0.275,,
2018-09-22 10:30  to 2018-09-22 10:45,0.248,,
2018-09-22 10:45  to 2018-09-22 11:00,0.144,,
2018-09-22 11:00  to 2018-09-22 11:15,0.259,,
2018-09-22 11:15  to 2018-09-22 11:30,0.207,,
2018-09-22 11:30  to 2018-09-22 11:45,0.167,,
2018-09-22 11:45  to 2018-09-22 12:00,0.249,,
2018-09-22 12:00  to 2018-09-22 12:15,0.224,,
2018-09-22 12:15  to 2018-09-22 12:30,0.154,,
2018-09-22 12:30  to 2018-09-22 12:45,0.202,,
2018-09-22 12:45  to 2018-09-22 13:00,0.209,,
2018-09-22 13:00  to 2018-09-22 13:15,0.183,,
2018-09-22 13:15  to 2018-09-22 13:30,0.191,,
2018-09-22 13:30  to 2018-09-22 13:45,0.207,,
2018-09-22 13:45  to 2018-09-22 14:00,0.221,,
2018-09-22 14:00  to 2018-09-22 14:15,0.214,,
2018-09-22 14:15  to 2018-09-22 14:30,0.236,,
2018-09-22 14:30  to 2018-09-22 14:45,0.238,,
2018-09-22 14:45  to 2018-09-22 15:00,0.188,,
2018-09-22 15:00  to 2018-09-22 15:15,0.164,,
2018-09-22 15:15  to 2018-09-22 15:30,0.154,,
2018-09-22 15:30  to 2018-09-22 15:45,0.009,,
2018-09-22 15:45  to 2018-09-22 16:00,0.050,,
2018-09-22 16:00  to 2018-09-22 16:15,0.003,,
2018-09-22 16:15  to 2018-09-22 16:30,0.005,,
2018-09-22 16:30  to 2018-09-22 16:45,0.002,,
2018-09-22 16:45  to 2018-09-22 17:00,0.000,,
2018-09-22 17:00  to 2018-09-22 17:15,0.000,,
2018-09-22 17:15  to 2018-09-22 17:30,0.000,,
2018-09-22 17:30  to 2018-09-22 17:45,0.000,,
2018-09-22 17:45  to 2018-09-22 18:00,0.000,,
2018-09-22 18:00  to 2018-09-22 18:15,0.000,,
2018-09-22 18:15  to 2018-09-22 18:30,0.000,,
2018-09-22 18:30  to 2018-09-22 18:45,0.000,,
2018-09-22 18:45  to 2018-09-22 19:00,0.000,,
2018-09-22 19:00  to 2018-09-22 19:15,0.000,,
2018-09-22 19:15  to 2018-09-22 19:30,0.000,,
2018-09-22 19:30  to 2018-09-22 19:45,0.000,,
2018-09-22 19:45  to 2018-09-22 20:00,0.000,,
2018-09-22 20:00  to 2018-09-22 20:15,0.000,,
2018-09-22 20:15  to 2018-09-22 20:30,0.000,,
2018-09-22 20:30  to 2018-09-22 20:45,0.000,,
2018-09-22 20:45  to 2018-09-22 21:00,0.000,,
2018-09-22 21:00  to 2018-09-22 21:15,0.000,,
2018-09-22 21:15  to 2018-09-22 21:30,0.000,,
2018-09-22 21:30  to 2018-09-22 21:45,0.000,,
2018-09-22 21:45  to 2018-09-22 22:00,0.000,,
2018-09-22 22:00  to 2018-09-22 22:15,0.000,,
2018-09-22 22:15  to 2018-09-22 22:30,0.000,,
2018-09-22 22:30  to 2018-09-22 22:45,0.000,,
2018-09-22 22:45  to 2018-09-22 23:00,0.000,,
2018-09-22 23:00  to 2018-09-22 23:15,0.000,,
2018-09-22 23:15  to 2018-09-22 23:30,0.000,,
2018-09-22 23:30  to 2018-09-22 23:45,0.000,,
2018-09-22 23:45  to 2018-09-23 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2018-09-23 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2018-09-23 00:00  to 2018-09-23 00:15,0.000,,
2018-09-23 00:15  to 2018-09-23 00:30,0.000,,
2018-09-23 00:30  to 2018-09-23 00:45,0.000,,
2018-09-23 00:45  to 2018-09-23 01:00,0.000,,
2018-09-23 01:00  to 2018-09-23 01:15,0.000,,
2018-09-23 01:15  to 2018-09-23 01:30,0.000,,
2018-09-23 01:30  to 2018-09-23 01:45,0.000,,
2018-09-23 01:45  to 2018-09-23 02:00,0.000,,
2018-09-23 02:00  to 2018-09-23 02:15,0.000,,
2018-09-23 02:15  to 2018-09-23 02:30,0.000,,
2018-09-23 02:30  to 2018-09-23 02:45,0.000,,
2018-09-23 02:45  to 2018-09-23 03:00,0.000,,
2018-09-23 03:00  to 2018-09-23 03:15,0.000,,
2018-09-23 03:15  to 2018-09-23 03:30,0.000,,
2018-09-23 03:30  to 2018-09-23 03:45,0.000,,
2018-09-23 03:45  to 2018-09-23 04:00,0.000,,
2018-09-23 04:00  to 2018-09-23 04:15,0.000,,
2018-09-23 04:15  to 2018-09-23 04:30,0.000,,
2018-09-23 04:30  to 2018-09-23 04:45,0.000,,
2018-09-23 04:45  to 2018-09-23 05:00,0.000,,
2018-09-23 05:00  to 2018-09-23 05:15,0.000,,
2018-09-23 05:15  to 2018-09-23 05:30,0.000,,
2018-09-23 05:30  to 2018-09-23 05:45,0.000,,
2018-09-23 05:45  to 2018-09-23 06:00,0.000,,
2018-09-23 06:00  to 2018-09-23 06:15,0.000,,
2018-09-23 06:15  to 2018-09-23 06:30,0.000,,
2018-09-23 06:30  to 2018-09-23 06:45,0.000,,
2018-09-23 06:45  to 2018-09-23 07:00,0.000,,
2018-09-23 07:00  to 2018-09-23 07:15,0.000,,
2018-09-23 07:15  to 2018-09-23 07:30,0.000,,
2018-09-23 07:30  to 2018-09-23 07:45,0.000,,
2018-09-23 07:45  to 2018-09-23 08:00,0.110,,
2018-09-23 08:00  to 2018-09-23 08:15,0.169,,
2018-09-23 08:15  to 2018-09-23 08:30,0.196,,
2018-09-23 08:30  to 2018-09-23 08:45,0.212,,
2018-09-23 08:45  to 2018-09-23 09:00,0.265,,
2018-09-23 09:00  to 2018-09-23 09:15,0.227,,
2018-09-23 09:15  to 2018-09-23 09:30,0.282,,
2018-09-23 09:30  to 2018-09-23 09:45,0.305,,
2018-09-23 09:45  to 2018-09-23 10:00,0.262,,
2018-09-23 10:00  to 2018-09-23 10:15,0.342,,
2018-09-23 10:15  to 2018-09-23 10:30,0.222,,
2018-09-23 10:30  to 2018-09-23 10:45,0.169,,
2018-09-23 10:45  to 2018-09-23 11:00,0.234,,
2018-09-23 11:00  to 2018-09-23 11:15,0.212,,
2018-09-23 11:15  to 2018-09-23 11:30,0.242,,
2018-09-23 11:30  to 2018-09-23 11:45,0.223,,
2018-09-23 11:45  to 2018-09-23 12:00,0.299,,
2018-09-23 12:00  to 2018-09-23 12:15,0.230,,
2018-09-23 12:15  to 2018-09-23 12:30,0.303,,
2018-09-23 12:30  to 2018-09-23 12:45,0.416,,
2018-09-23 12:45  to 2018-09-23 13:00,0.388,,
2018-09-23 13:00  to 2018-09-23 13:15,0.321,,
2018-09-23 13:15  to 2018-09-23 13:30,0.409,,
2018-09-23 13:30  to 2018-09-23 13:45,0.368,,
2018-09-23 13:45  to 2018-09-23 14:00,0.361,,
2018-09-23 14:00  to 2018-09-23 14:15,0.339,,
2018-09-23 14:15  to 2018-09-23 14:30,0.299,,
2018-09-23 14:30  to 2018-09-23 14:45,0.283,,
2018-09-23 14:45  to 2018-09-23 15:00,0.243,,
2018-09-23 15:00  to 2018-09-23 15:15,0.081,,
2018-09-23 15:15  to 2018-09-23 15:30,0.052,,
2018-09-23 15:30  to 2018-09-23 15:45,0.060,,
2018-09-23 15:45  to 2018-09-23 16:00,0.000,,
2018-09-23 16:00  to 2018-09-23 16:15,0.000,,
2018-09-23 16:15  to 2018-09-23 16:30,0.000,,
