2019-03-18 08:30  to 2019-03-18 08:45,0.001,,
2019-03-18 08:45  to 2019-03-18 09:00,0.012,,
2019-03-18 09:00  to 2019-03-18 09:15,0.062,,
2019-03-18 09:15  to 2019-03-18 09:30,0.127,,
2019-03-18 09:30  to 2019-03-18 09:45,0.110,,
2019-03-18 09:45  to 2019-03-18 10:00,0.139,,
2019-03-18 10:00  to 2019-03-18 10:15,0.098,,
2019-03-18 10:15  to 2019-03-18 10:30,0.142,,
2019-03-18 10:30  to 2019-03-18 10:45,0.086,,
2019-03-18 10:45  to 2019-03-18 11:00,0.097,,
2019-03-18 11:00  to 2019-03-18 11:15,0.091,,
2019-03-18 11:15  to 2019-03-18 11:30,0.055,,
2019-03-18 11:30  to 2019-03-18 11:45,0.083,,
2019-03-18 11:45  to 2019-03-18 12:00,0.285,,
2019-03-18 12:00  to 2019-03-18 12:15,0.299,,
2019-03-18 12:15  to 2019-03-18 12:30,0.239,,
2019-03-18 12:30  to 2019-03-18 12:45,0.340,,
2019-03-18 12:45  to 2019-03-18 13:00,0.188,,
2019-03-18 13:00  to 2019-03-18 13:15,0.213,,
2019-03-18 13:15  to 2019-03-18 13:30,0.144,,
2019-03-18 13:30  to 2019-03-18 13:45,0.104,,
2019-03-18 13:45  to 2019-03-18 14:00,0.162,,
2019-03-18 14:00  to 2019-03-18 14:15,0.022,,
2019-03-18 14:15  to 2019-03-18 14:30,0.000,,
2019-03-18 14:30  to 2019-03-18 14:45,0.004,,
2019-03-18 14:45  to 2019-03-18 15:00,0.025,,
2019-03-18 15:00  to 2019-03-18 15:15,0.000,,
2019-03-18 15:15  to 2019-03-18 15:30,0.000,,
2019-03-18 15:30  to 2019-03-18 15:45,0.000,,
2019-03-18 15:45  to 2019-03-18 16:00,0.000,,
2019-03-18 16:00  to 2019-03-18 16:15,0.000,,
2019-03-18 16:15  to 2019-03-18 16:30,0.000,,
2019-03-18 16:30  to 2019-03-18 16:45,0.000,,
2019-03-18 16:45  to 2019-03-18 17:00,0.000,,
2019-03-18 17:00  to 2019-03-18 17:15,0.000,,
2019-03-18 17:15  to 2019-03-18 17:30,0.000,,
2019-03-18 17:30  to 2019-03-18 17:45,0.000,,
2019-03-18 17:45  to 2019-03-18 18:00,0.000,,
2019-03-18 18:00  to 2019-03-18 18:15,0.000,,
2019-03-18 18:15  to 2019-03-18 18:30,0.000,,
2019-03-18 18:30  to 2019-03-18 18:45,0.000,,
2019-03-18 18:45  to 2019-03-18 19:00,0.000,,
2019-03-18 19:00  to 2019-03-18 19:15,0.000,,
2019-03-18 19:15  to 2019-03-18 19:30,0.000,,
2019-03-18 19:30  to 2019-03-18 19:45,0.000,,
2019-03-18 19:45  to 2019-03-18 20:00,0.000,,
2019-03-18 20:00  to 2019-03-18 20:15,0.000,,
2019-03-18 20:15  to 2019-03-18 20:30,0.000,,
2019-03-18 20:30  to 2019-03-18 20:45,0.000,,
2019-03-18 20:45  to 2019-03-18 21:00,0.000,,
2019-03-18 21:00  to 2019-03-18 21:15,0.000,,
2019-03-18 21:15  to 2019-03-18 21:30,0.000,,
2019-03-18 21:30  to 2019-03-18 21:45,0.000,,
2019-03-18 21:45  to 2019-03-18 22:00,0.000,,
2019-03-18 22:00  to 2019-03-18 22:15,0.000,,
2019-03-18 22:15  to 2019-03-18 22:30,0.000,,
2019-03-18 22:30  to 2019-03-18 22:45,0.000,,
2019-03-18 22:45  to 2019-03-18 23:00,0.000,,
2019-03-18 23:00  to 2019-03-18 23:15,0.000,,
2019-03-18 23:15  to 2019-03-18 23:30,0.000,,
2019-03-18 23:30  to 2019-03-18 23:45,0.000,,
2019-03-18 23:45  to 2019-03-19 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-03-19 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-03-19 00:00  to 2019-03-19 00:15,0.000,,
2019-03-19 00:15  to 2019-03-19 00:30,0.000,,
2019-03-19 00:30  to 2019-03-19 00:45,0.000,,
2019-03-19 00:45  to 2019-03-19 01:00,0.000,,
2019-03-19 01:00  to 2019-03-19 01:15,0.000,,
2019-03-19 01:15  to 2019-03-19 01:30,0.000,,
2019-03-19 01:30  to 2019-03-19 01:45,0.000,,
2019-03-19 01:45  to 2019-03-19 02:00,0.000,,
2019-03-19 02:00  to 2019-03-19 02:15,0.000,,
2019-03-19 02:15  to 2019-03-19 02:30,0.000,,
2019-03-19 02:30  to 2019-03-19 02:45,0.000,,
2019-03-19 02:45  to 2019-03-19 03:00,0.000,,
2019-03-19 03:00  to 2019-03-19 03:15,0.000,,
2019-03-19 03:15  to 2019-03-19 03:30,0.000,,
2019-03-19 03:30  to 2019-03-19 03:45,0.000,,
2019-03-19 03:45  to 2019-03-19 04:00,0.000,,
2019-03-19 04:00  to 2019-03-19 04:15,0.000,,
2019-03-19 04:15  to 2019-03-19 04:30,0.000,,
2019-03-19 04:30  to 2019-03-19 04:45,0.000,,
2019-03-19 04:45  to 2019-03-19 05:00,0.000,,
2019-03-19 05:00  to 2019-03-19 05:15,0.000,,
2019-03-19 05:15  to 2019-03-19 05:30,0.000,,
2019-03-19 05:30  to 2019-03-19 05:45,0.000,,
2019-03-19 05:45  to 2019-03-19 06:00,0.000,,
2019-03-19 06:00  to 2019-03-19 06:15,0.000,,
2019-03-19 06:15  to 2019-03-19 06:30,0.000,,
2019-03-19 06:30  to 2019-03-19 06:45,0.000,,
2019-03-19 06:45  to 2019-03-19 07:00,0.000,,
2019-03-19 07:00  to 2019-03-19 07:15,0.004,,
2019-03-19 07:15  to 2019-03-19 07:30,0.025,,
2019-03-19 07:30  to 2019-03-19 07:45,0.026,,
2019-03-19 07:45  to 2019-03-19 08:00,0.043,,
2019-03-19 08:00  to 2019-03-19 08:15,0.124,,
2019-03-19 08:15  to 2019-03-19 08:30,0.121,,
2019-03-19 08:30  to 2019-03-19 08:45,0.213,,
2019-03-19 08:45  to 2019-03-19 09:00,0.232,,
2019-03-19 09:00  to 2019-03-19 09:15,0.271,,
2019-03-19 09:15  to 2019-03-19 09:30,0.293,,
2019-03-19 09:30  to 2019-03-19 09:45,0.331,,
2019-03-19 09:45  to 2019-03-19 10:00,0.247,,
2019-03-19 10:00  to 2019-03-19 10:15,0.096,,
2019-03-19 10:15  to 2019-03-19 10:30,0.000,,
2019-03-19 10:30  to 2019-03-19 10:45,0.059,,
2019-03-19 10:45  to 2019-03-19 11:00,0.035,,
2019-03-19 11:00  to 2019-03-19 11:15,0.067,,
2019-03-19 11:15  to 2019-03-19 11:30,0.174,,
2019-03-19 11:30  to 2019-03-19 11:45,0.198,,
2019-03-19 11:45  to 2019-03-19 12:00,0.247,,
2019-03-19 12:00  to 2019-03-19 12:15,0.274,,
2019-03-19 12:15  to 2019-03-19 12:30,0.332,,
2019-03-19 12:30  to 2019-03-19 12:45,0.366,,
2019-03-19 12:45  to 2019-03-19 13:00,0.370,,
2019-03-19 13:00  to 2019-03-19 13:15,0.267,,
2019-03-19 13:15  to 2019-03-19 13:30,0.352,,
2019-03-19 13:30  to 2019-03-19 13:45,0.352,,
2019-03-19 13:45  to 2019-03-19 14:00,0.269,,
2019-03-19 14:00  to 2019-03-19 14:15,0.269,,
2019-03-19 14:15  to 2019-03-19 14:30,0.104,,
2019-03-19 14:30  to 2019-03-19 14:45,0.004,,
2019-03-19 14:45  to 2019-03-19 15:00,0.011,,
2019-03-19 15:00  to 2019-03-19 15:15,0.001,,
2019-03-19 15:15  to 2019-03-19 15:30,0.000,,
2019-03-19 15:30  to 2019-03-19 15:45,0.000,,
2019-03-19 15:45  to 2019-03-19 16:00,0.000,,
2019-03-19 16:00  to 2019-03-19 16:15,0.000,,
2019-03-19 16:15  to 2019-03-19 16:30,0.000,,
2019-03-19 16:30  to 2019-03-19 16:45,0.006,,
2019-03-19 16:45  to 2019-03-19 17:00,0.008,,
2019-03-19 17:00  to 2019-03-19 17:15,0.007,,
2019-03-19 17:15  to 2019-03-19 17:30,0.000,,
2019-03-19 17:30  to 2019-03-19 17:45,0.000,,
2019-03-19 17:45  to 2019-03-19 18:00,0.000,,
2019-03-19 18:00  to 2019-03-19 18:15,0.000,,
2019-03-19 18:15  to 2019-03-19 18:30,0.000,,
2019-03-19 18:30  to 2019-03-19 18:45,0.000,,
2019-03-19 18:45  to 2019-03-19 19:00,0.000,,
2019-03-19 19:00  to 2019-03-19 19:15,0.000,,
2019-03-19 19:15  to 2019-03-19 19:30,0.000,,
2019-03-19 19:30  to 2019-03-19 19:45,0.000,,
2019-03-19 19:45  to 2019-03-19 20:00,0.000,,
2019-03-19 20:00  to 2019-03-19 20:15,0.000,,
2019-03-19 20:15  to 2019-03-19 20:30,0.000,,
2019-03-19 20:30  to 2019-03-19 20:45,0.000,,
2019-03-19 20:45  to 2019-03-19 21:00,0.000,,
2019-03-19 21:00  to 2019-03-19 21:15,0.000,,
2019-03-19 21:15  to 2019-03-19 21:30,0.000,,
2019-03-19 21:30  to 2019-03-19 21:45,0.000,,
2019-03-19 21:45  to 2019-03-19 22:00,0.000,,
2019-03-19 22:00  to 2019-03-19 22:15,0.000,,
2019-03-19 22:15  to 2019-03-19 22:30,0.000,,
2019-03-19 22:30  to 2019-03-19 22:45,0.000,,
2019-03-19 22:45  to 2019-03-19 23:00,0.000,,
2019-03-19 23:00  to 2019-03-19 23:15,0.000,,
2019-03-19 23:15  to 2019-03-19 23:30,0.000,,
2019-03-19 23:30  to 2019-03-19 23:45,0.000,,
2019-03-19 23:45  to 2019-03-20 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-03-20 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-03-20 00:00  to 2019-03-20 00:15,0.000,,
2019-03-20 00:15  to 2019-03-20 00:30,0.000,,
2019-03-20 00:30  to 2019-03-20 00:45,0.000,,
2019-03-20 00:45  to 2019-03-20 01:00,0.000,,
2019-03-20 01:00  to 2019-03-20 01:15,0.000,,
2019-03-20 01:15  to 2019-03-20 01:30,0.000,,
2019-03-20 01:30  to 2019-03-20 01:45,0.000,,
2019-03-20 01:45  to 2019-03-20 02:00,0.000,,
2019-03-20 02:00  to 2019-03-20 02:15,0.000,,
2019-03-20 02:15  to 2019-03-20 02:30,0.000,,
2019-03-20 02:30  to 2019-03-20 02:45,0.000,,
2019-03-20 02:45  to 2019-03-20 03:00,0.000,,
2019-03-20 03:00  to 2019-03-20 03:15,0.000,,
2019-03-20 03:15  to 2019-03-20 03:30,0.000,,
2019-03-20 03:30  to 2019-03-20 03:45,0.000,,
2019-03-20 03:45  to 2019-03-20 04:00,0.000,,
2019-03-20 04:00  to 2019-03-20 04:15,0.000,,
2019-03-20 04:15  to 2019-03-20 04:30,0.000,,
2019-03-20 04:30  to 2019-03-20 04:45,0.000,,
2019-03-20 04:45  to 2019-03-20 05:00,0.000,,
2019-03-20 05:00  to 2019-03-20 05:15,0.000,,
2019-03-20 05:15  to 2019-03-20 05:30,0.000,,
2019-03-20 05:30  to 2019-03-20 05:45,0.000,,
2019-03-20 05:45  to 2019-03-20 06:00,0.000,,
2019-03-20 06:00  to 2019-03-20 06:15,0.000,,
2019-03-20 06:15  to 2019-03-20 06:30,0.000,,
2019-03-20 06:30  to 2019-03-20 06:45,0.000,,
2019-03-20 06:45  to 2019-03-20 07:00,0.000,,
2019-03-20 07:00  to 2019-03-20 07:15,0.000,,
2019-03-20 07:15  to 2019-03-20 07:30,0.000,,
2019-03-20 07:30  to 2019-03-20 07:45,0.000,,
2019-03-20 07:45  to 2019-03-20 08:00,0.033,,
2019-03-20 08:00  to 2019-03-20 08:15,0.074,,
2019-03-20 08:15  to 2019-03-20 08:30,0.227,,
2019-03-20 08:30  to 2019-03-20 08:45,0.179,,
2019-03-20 08:45  to 2019-03-20 09:00,0.230,,
2019-03-20 09:00  to 2019-03-20 09:15,0.165,,
2019-03-20 09:15  to 2019-03-20 09:30,0.269,,
2019-03-20 09:30  to 2019-03-20 09:45,0.332,,
2019-03-20 09:45  to 2019-03-20 10:00,0.267,,
2019-03-20 10:00  to 2019-03-20 10:15,0.131,,
2019-03-20 10:15  to 2019-03-20 10:30,0.234,,
2019-03-20 10:30  to 2019-03-20 10:45,0.286,,
2019-03-20 10:45  to 2019-03-20 11:00,0.293,,
2019-03-20 11:00  to 2019-03-20 11:15,0.164,,
2019-03-20 11:15  to 2019-03-20 11:30,0.162,,
2019-03-20 11:30  to 2019-03-20 11:45,0.084,,
2019-03-20 11:45  to 2019-03-20 12:00,0.004,,
2019-03-20 12:00  to 2019-03-20 12:15,0.052,,
2019-03-20 12:15  to 2019-03-20 12:30,0.095,,
2019-03-20 12:30  to 2019-03-20 12:45,0.069,,
2019-03-20 12:45  to 2019-03-20 13:00,0.057,,
2019-03-20 13:00  to 2019-03-20 13:15,0.139,,
2019-03-20 13:15  to 2019-03-20 13:30,0.149,,
2019-03-20 13:30  to 2019-03-20 13:45,0.001,,
2019-03-20 13:45  to 2019-03-20 14:00,0.113,,
2019-03-20 14:00  to 2019-03-20 14:15,0.089,,
2019-03-20 14:15  to 2019-03-20 14:30,0.047,,
2019-03-20 14:30  to 2019-03-20 14:45,0.061,,
2019-03-20 14:45  to 2019-03-20 15:00,0.171,,
2019-03-20 15:00  to 2019-03-20 15:15,0.120,,
2019-03-20 15:15  to 2019-03-20 15:30,0.028,,
2019-03-20 15:30  to 2019-03-20 15:45,0.008,,
2019-03-20 15:45  to 2019-03-20 16:00,0.004,,
2019-03-20 16:00  to 2019-03-20 16:15,0.000,,
2019-03-20 16:15  to 2019-03-20 16:30,0.000,,
2019-03-20 16:30  to 2019-03-20 16:45,0.000,,
2019-03-20 16:45  to 2019-03-20 17:00,0.000,,
2019-03-20 17:00  to 2019-03-20 17:15,0.000,,
2019-03-20 17:15  to 2019-03-20 17:30,0.000,,
2019-03-20 17:30  to 2019-03-20 17:45,0.000,,
2019-03-20 17:45  to 2019-03-20 18:00,0.000,,
2019-03-20 18:00  to 2019-03-20 18:15,0.000,,
2019-03-20 18:15  to 2019-03-20 18:30,0.000,,
2019-03-20 18:30  to 2019-03-20 18:45,0.000,,
2019-03-20 18:45  to 2019-03-20 19:00,0.000,,
2019-03-20 19:00  to 2019-03-20 19:15,0.000,,
2019-03-20 19:15  to 2019-03-20 19:30,0.000,,
2019-03-20 19:30  to 2019-03-20 19:45,0.000,,
2019-03-20 19:45  to 2019-03-20 20:00,0.000,,
2019-03-20 20:00  to 2019-03-20 20:15,0.000,,
2019-03-20 20:15  to 2019-03-20 20:30,0.000,,
2019-03-20 20:30  to 2019-03-20 20:45,0.000,,
2019-03-20 20:45  to 2019-03-20 21:00,0.000,,
2019-03-20 21:00  to 2019-03-20 21:15,0.000,,
2019-03-20 21:15  to 2019-03-20 21:30,0.000,,
2019-03-20 21:30  to 2019-03-20 21:45,0.000,,
2019-03-20 21:45  to 2019-03-20 22:00,0.000,,
2019-03-20 22:00  to 2019-03-20 22:15,0.000,,
2019-03-20 22:15  to 2019-03-20 22:30,0.000,,
2019-03-20 22:30  to 2019-03-20 22:45,0.000,,
2019-03-20 22:45  to 2019-03-20 23:00,0.000,,
2019-03-20 23:00  to 2019-03-20 23:15,0.000,,
2019-03-20 23:15  to 2019-03-20 23:30,0.000,,
2019-03-20 23:30  to 2019-03-20 23:45,0.000,,
2019-03-20 23:45  to 2019-03-21 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-03-21 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-03-21 00:00  to 2019-03-21 00:15,0.000,,
2019-03-21 00:15  to 2019-03-21 00:30,0.000,,
2019-03-21 00:30  to 2019-03-21 00:45,0.000,,
2019-03-21 00:45  to 2019-03-21 01:00,0.000,,
2019-03-21 01:00  to 2019-03-21 01:15,0.000,,
2019-03-21 01:15  to 2019-03-21 01:30,0.000,,
2019-03-21 01:30  to 2019-03-21 01:45,0.000,,
2019-03-21 01:45  to 2019-03-21 02:00,0.000,,
2019-03-21 02:00  to 2019-03-21 02:15,0.000,,
2019-03-21 02:15  to 2019-03-21 02:30,0.000,,
2019-03-21 02:30  to 2019-03-21 02:45,0.000,,
2019-03-21 02:45  to 2019-03-21 03:00,0.000,,
2019-03-21 03:00  to 2019-03-21 03:15,0.000,,
2019-03-21 03:15  to 2019-03-21 03:30,0.000,,
2019-03-21 03:30  to 2019-03-21 03:45,0.000,,
2019-03-21 03:45  to 2019-03-21 04:00,0.000,,
2019-03-21 04:00  to 2019-03-21 04:15,0.000,,
2019-03-21 04:15  to 2019-03-21 04:30,0.000,,
2019-03-21 04:30  to 2019-03-21 04:45,0.000,,
2019-03-21 04:45  to 2019-03-21 05:00,0.000,,
2019-03-21 05:00  to 2019-03-21 05:15,0.000,,
2019-03-21 05:15  to 2019-03-21 05:30,0.000,,
2019-03-21 05:30  to 2019-03-21 05:45,0.000,,
2019-03-21 05:45  to 2019-03-21 06:00,0.000,,
2019-03-21 06:00  to 2019-03-21 06:15,0.000,,
2019-03-21 06:15  to 2019-03-21 06:30,0.000,,
2019-03-21 06:30  to 2019-03-21 06:45,0.000,,
2019-03-21 06:45  to 2019-03-21 07:00,0.000,,
2019-03-21 07:00  to 2019-03-21 07:15,0.000,,
2019-03-21 07:15  to 2019-03-21 07:30,0.000,,
2019-03-21 07:30  to 2019-03-21 07:45,0.000,,
2019-03-21 07:45  to 2019-03-21 08:00,0.000,,
2019-03-21 08:00  to 2019-03-21 08:15,0.005,,
2019-03-21 08:15  to 2019-03-21 08:30,0.000,,
2019-03-21 08:30  to 2019-03-21 08:45,0.037,,
2019-03-21 08:45  to 2019-03-21 09:00,0.062,,
2019-03-21 09:00  to 2019-03-21 09:15,0.185,,
2019-03-21 09:15  to 2019-03-21 09:30,0.080,,
2019-03-21 09:30  to 2019-03-21 09:45,0.041,,
2019-03-21 09:45  to 2019-03-21 10:00,0.008,,
2019-03-21 10:00  to 2019-03-21 10:15,0.155,,
2019-03-21 10:15  to 2019-03-21 10:30,0.177,,
2019-03-21 10:30  to 2019-03-21 10:45,0.176,,
2019-03-21 10:45  to 2019-03-21 11:00,0.237,,
2019-03-21 11:00  to 2019-03-21 11:15,0.070,,
2019-03-21 11:15  to 2019-03-21 11:30,0.243,,
2019-03-21 11:30  to 2019-03-21 11:45,0.096,,
2019-03-21 11:45  to 2019-03-21 12:00,0.105,,
2019-03-21 12:00  to 2019-03-21 12:15,0.099,,
2019-03-21 12:15  to 2019-03-21 12:30,0.090,,
2019-03-21 12:30  to 2019-03-21 12:45,0.239,,
2019-03-21 12:45  to 2019-03-21 13:00,0.345,,
2019-03-21 13:00  to 2019-03-21 13:15,0.285,,
2019-03-21 13:15  to 2019-03-21 13:30,0.101,,
2019-03-21 13:30  to 2019-03-21 13:45,0.081,,
2019-03-21 13:45  to 2019-03-21 14:00,0.063,,
2019-03-21 14:00  to 2019-03-21 14:15,0.146,,
2019-03-21 14:15  to 2019-03-21 14:30,0.114,,
2019-03-21 14:30  to 2019-03-21 14:45,0.093,,
2019-03-21 14:45  to 2019-03-21 15:00,0.077,,
2019-03-21 15:00  to 2019-03-21 15:15,0.046,,
2019-03-21 15:15  to 2019-03-21 15:30,0.026,,
2019-03-21 15:30  to 2019-03-21 15:45,0.002,,
2019-03-21 15:45  to 2019-03-21 16:00,0.000,,
2019-03-21 16:00  to 2019-03-21 16:15,0.000,,
2019-03-21 16:15  to 2019-03-21 16:30,0.000,,
2019-03-21 16:30  to 2019-03-21 16:45,0.000,,
2019-03-21 16:45  to 2019-03-21 17:00,0.000,,
2019-03-21 17:00  to 2019-03-21 17:15,0.000,,
2019-03-21 17:15  to 2019-03-21 17:30,0.000,,
2019-03-21 17:30  to 2019-03-21 17:45,0.000,,
2019-03-21 17:45  to 2019-03-21 18:00,0.000,,
2019-03-21 18:00  to 2019-03-21 18:15,0.000,,
2019-03-21 18:15  to 2019-03-21 18:30,0.000,,
2019-03-21 18:30  to 2019-03-21 18:45,0.000,,
2019-03-21 18:45  to 2019-03-21 19:00,0.000,,
2019-03-21 19:00  to 2019-03-21 19:15,0.000,,
2019-03-21 19:15  to 2019-03-21 19:30,0.000,,
2019-03-21 19:30  to 2019-03-21 19:45,0.000,,
2019-03-21 19:45  to 2019-03-21 20:00,0.000,,
2019-03-21 20:00  to 2019-03-21 20:15,0.000,,
2019-03-21 20:15  to 2019-03-21 20:30,0.000,,
2019-03-21 20:30  to 2019-03-21 20:45,0.000,,
2019-03-21 20:45  to 2019-03-21 21:00,0.000,,
2019-03-21 21:00  to 2019-03-21 21:15,0.000,,
2019-03-21 21:15  to 2019-03-21 21:30,0.000,,
2019-03-21 21:30  to 2019-03-21 21:45,0.000,,
2019-03-21 21:45  to 2019-03-21 22:00,0.000,,
2019-03-21 22:00  to 2019-03-21 22:15,0.000,,
2019-03-21 22:15  to 2019-03-21 22:30,0.000,,
2019-03-21 22:30  to 2019-03-21 22:45,0.000,,
2019-03-21 22:45  to 2019-03-21 23:00,0.000,,
2019-03-21 23:00  to 2019-03-21 23:15,0.000,,
2019-03-21 23:15  to 2019-03-21 23:30,0.000,,
2019-03-21 23:30  to 2019-03-21 23:45,0.000,,
2019-03-21 23:45  to 2019-03-22 00:00,0.000,,

========================================
Interval Blockdata for period starting:, 2019-03-22 00:00  for 1 day,,
========================================
Energy consumption time period,Usage(KWHR),,

   -->
   
   2019-03-22 00:00  to 2019-03-22 00:15,0.000,,
2019-03-22 00:15  to 2019-03-22 00:30,0.000,,
2019-03-22 00:30  to 2019-03-22 00:45,0.000,,
2019-03-22 00:45  to 2019-03-22 01:00,0.000,,
2019-03-22 01:00  to 2019-03-22 01:15,0.000,,
2019-03-22 01:15  to 2019-03-22 01:30,0.000,,
2019-03-22 01:30  to 2019-03-22 01:45,0.000,,
2019-03-22 01:45  to 2019-03-22 02:00,0.000,,
2019-03-22 02:00  to 2019-03-22 02:15,0.000,,
2019-03-22 02:15  to 2019-03-22 02:30,0.000,,
2019-03-22 02:30  to 2019-03-22 02:45,0.000,,
2019-03-22 02:45  to 2019-03-22 03:00,0.000,,
2019-03-22 03:00  to 2019-03-22 03:15,0.000,,
2019-03-22 03:15  to 2019-03-22 03:30,0.000,,
2019-03-22 03:30  to 2019-03-22 03:45,0.000,,
2019-03-22 03:45  to 2019-03-22 04:00,0.000,,
2019-03-22 04:00  to 2019-03-22 04:15,0.000,,
2019-03-22 04:15  to 2019-03-22 04:30,0.000,,
2019-03-22 04:30  to 2019-03-22 04:45,0.000,,
2019-03-22 04:45  to 2019-03-22 05:00,0.000,,
2019-03-22 05:00  to 2019-03-22 05:15,0.000,,
2019-03-22 05:15  to 2019-03-22 05:30,0.000,,
2019-03-22 05:30  to 2019-03-22 05:45,0.000,,
2019-03-22 05:45  to 2019-03-22 06:00,0.000,,
2019-03-22 06:00  to 2019-03-22 06:15,0.000,,
2019-03-22 06:15  to 2019-03-22 06:30,0.000,,
2019-03-22 06:30  to 2019-03-22 06:45,0.000,,
2019-03-22 06:45  to 2019-03-22 07:00,0.000,,
2019-03-22 07:00  to 2019-03-22 07:15,0.000,,
2019-03-22 07:15  to 2019-03-22 07:30,0.000,,
2019-03-22 07:30  to 2019-03-22 07:45,0.000,,
2019-03-22 07:45  to 2019-03-22 08:00,0.000,,
2019-03-22 08:00  to 2019-03-22 08:15,0.000,,
2019-03-22 08:15  to 2019-03-22 08:30,0.000,,
2019-03-22 08:30  to 2019-03-22 08:45,0.020,,
2019-03-22 08:45  to 2019-03-22 09:00,0.147,,
2019-03-22 09:00  to 2019-03-22 09:15,0.295,,
2019-03-22 09:15  to 2019-03-22 09:30,0.335,,
2019-03-22 09:30  to 2019-03-22 09:45,0.328,,
2019-03-22 09:45  to 2019-03-22 10:00,0.368,,
2019-03-22 10:00  to 2019-03-22 10:15,0.231,,
2019-03-22 10:15  to 2019-03-22 10:30,0.094,,
2019-03-22 10:30  to 2019-03-22 10:45,0.087,,
2019-03-22 10:45  to 2019-03-22 11:00,0.116,,
2019-03-22 11:00  to 2019-03-22 11:15,0.146,,
2019-03-22 11:15  to 2019-03-22 11:30,0.103,,
2019-03-22 11:30  to 2019-03-22 11:45,0.009,,
2019-03-22 11:45  to 2019-03-22 12:00,0.124,,
2019-03-22 12:00  to 2019-03-22 12:15,0.249,,
2019-03-22 12:15  to 2019-03-22 12:30,0.358,,
2019-03-22 12:30  to 2019-03-22 12:45,0.357,,
2019-03-22 12:45  to 2019-03-22 13:00,0.353,,
2019-03-22 13:00  to 2019-03-22 13:15,0.320,,
2019-03-22 13:15  to 2019-03-22 13:30,0.344,,
2019-03-22 13:30  to 2019-03-22 13:45,0.345,,
2019-03-22 13:45  to 2019-03-22 14:00,0.327,,
2019-03-22 14:00  to 2019-03-22 14:15,0.306,,
2019-03-22 14:15  to 2019-03-22 14:30,0.276,,
2019-03-22 14:30  to 2019-03-22 14:45,0.057,,
2019-03-22 14:45  to 2019-03-22 15:00,0.012,,
2019-03-22 15:00  to 2019-03-22 15:15,0.000,,
2019-03-22 15:15  to 2019-03-22 15:30,0.000,,
2019-03-22 15:30  to 2019-03-22 15:45,0.000,,
2019-03-22 15:45  to 2019-03-22 16:00,0.000,,
2019-03-22 16:00  to 2019-03-22 16:15,0.000,,
2019-03-22 16:15  to 2019-03-22 16:30,0.000,,
